,Year,County,Morphine_equ,State,FIPS,Deaths,Year_Changed,Population,Deaths_PC,Morphine_Equivalents_PC
5057,2007.0,BENTON,0.0,WA,,17.0,2012,159444.0,0.0001066205062592509,0.0
5038,2007.0,WILLIAMSON,0.0,TX,,17.0,2007,373234.0,4.554783326277885e-05,0.0
5037,2007.0,WICHITA,0.0,TX,,13.0,2007,128228.0,0.00010138191346663755,0.0
5036,2007.0,WEBB,0.0,TX,,17.0,2007,230848.0,7.364153035763793e-05,0.0
5035,2007.0,TRAVIS,0.0,TX,,108.0,2007,970477.0,0.00011128548126333751,0.0
5034,2007.0,TAYLOR,0.0,TX,,10.0,2007,126542.0,7.9025145801394e-05,0.0
5033,2007.0,TARRANT,0.0,TX,,142.0,2007,1709745.0,8.305332081684696e-05,0.0
5032,2007.0,SMITH,0.0,TX,,18.0,2007,198018.0,9.09008271975275e-05,0.0
5031,2007.0,SAN PATRICIO,0.0,TX,,12.0,2007,68299.0,0.00017569803364617345,0.0
5030,2007.0,ORANGE,0.0,TX,,21.0,2007,82496.0,0.0002545577967416602,0.0
5029,2007.0,NUECES,0.0,TX,,37.0,2007,318902.0,0.00011602310427654891,0.0
5028,2007.0,MONTGOMERY,0.0,TX,,58.0,2007,412630.0,0.00014056176235368247,0.0
5027,2007.0,MIDLAND,0.0,TX,,12.0,2007,126082.0,9.517615520058375e-05,0.0
5026,2007.0,MCLENNAN,0.0,TX,,12.0,2007,228241.0,5.257600518749918e-05,0.0
5025,2007.0,LUBBOCK,0.0,TX,,15.0,2007,262895.0,5.7056999942943e-05,0.0
5024,2007.0,LIBERTY,0.0,TX,,20.0,2007,74810.0,0.0002673439379762064,0.0
2444,2007.0,DIXIE,3098.6997413625013,FL,12029.0,0.0,2010,14871.0,0.0,0.2083719818009886
2445,2007.0,DUVAL,344954.36544153484,FL,12031.0,140.0,2010,848841.0,0.00016493077030916274,0.40638278009843404
2446,2007.0,ESCAMBIA,113832.92120254095,FL,12033.0,31.0,2010,302580.0,0.00010245224403463546,0.37620768458768244
2447,2007.0,FLAGLER,24313.08758776296,FL,12035.0,0.0,2010,88088.0,0.0,0.27600907714743167
11567,2007.0,REAL,0.0,TX,,0.0,2007,3018.0,0.0,0.0
11566,2007.0,REAGAN,0.0,TX,,0.0,2007,2989.0,0.0,0.0
11565,2007.0,RANDALL,0.0,TX,,0.0,2007,112775.0,0.0,0.0
11564,2007.0,RAINS,0.0,TX,,0.0,2007,11221.0,0.0,0.0
11563,2007.0,PRESIDIO,0.0,TX,,0.0,2007,7569.0,0.0,0.0
11562,2007.0,POTTER,0.0,TX,,0.0,2007,120758.0,0.0,0.0
11561,2007.0,POLK,0.0,TX,,0.0,2007,46463.0,0.0,0.0
11568,2007.0,RED RIVER,0.0,TX,,0.0,2007,13063.0,0.0,0.0
11560,2007.0,PECOS,0.0,TX,,0.0,2007,15826.0,0.0,0.0
11558,2007.0,PARKER,0.0,TX,,0.0,2007,108639.0,0.0,0.0
11557,2007.0,PANOLA,0.0,TX,,0.0,2007,23028.0,0.0,0.0
11556,2007.0,PALO PINTO,0.0,TX,,0.0,2007,27344.0,0.0,0.0
11555,2007.0,OLDHAM,0.0,TX,,0.0,2007,2069.0,0.0,0.0
11554,2007.0,OCHILTREE,0.0,TX,,0.0,2007,9472.0,0.0,0.0
11553,2007.0,NOLAN,0.0,TX,,0.0,2007,14580.0,0.0,0.0
11552,2007.0,NEWTON,0.0,TX,,0.0,2007,13748.0,0.0,0.0
11559,2007.0,PARMER,0.0,TX,,0.0,2007,9403.0,0.0,0.0
11551,2007.0,NAVARRO,0.0,TX,,0.0,2007,48818.0,0.0,0.0
11569,2007.0,REEVES,0.0,TX,,0.0,2007,11104.0,0.0,0.0
11571,2007.0,ROBERTS,0.0,TX,,0.0,2007,843.0,0.0,0.0
11587,2007.0,SAINT EPHENS,0.0,TX,,0.0,2007,9458.0,0.0,0.0
11586,2007.0,SAINT ARR,0.0,TX,,0.0,2007,60949.0,0.0,0.0
11585,2007.0,SOMERVELL,0.0,TX,,0.0,2007,7702.0,0.0,0.0
11584,2007.0,SHERMAN,0.0,TX,,0.0,2007,2891.0,0.0,0.0
11583,2007.0,SHELBY,0.0,TX,,0.0,2007,26380.0,0.0,0.0
11582,2007.0,SHACKELFORD,0.0,TX,,0.0,2007,3116.0,0.0,0.0
11581,2007.0,SCURRY,0.0,TX,,0.0,2007,16039.0,0.0,0.0
11570,2007.0,REFUGIO,0.0,TX,,0.0,2007,7320.0,0.0,0.0
11580,2007.0,SCHLEICHER,0.0,TX,,0.0,2007,2746.0,0.0,0.0
11578,2007.0,SAN JACINTO,0.0,TX,,0.0,2007,24790.0,0.0,0.0
11577,2007.0,SAN AUGUSTINE,0.0,TX,,0.0,2007,8685.0,0.0,0.0
11576,2007.0,SABINE,0.0,TX,,0.0,2007,10147.0,0.0,0.0
11575,2007.0,RUSK,0.0,TX,,0.0,2007,48450.0,0.0,0.0
11574,2007.0,RUNNELS,0.0,TX,,0.0,2007,10322.0,0.0,0.0
11573,2007.0,ROCKWALL,0.0,TX,,0.0,2007,73947.0,0.0,0.0
11572,2007.0,ROBERTSON,0.0,TX,,0.0,2007,15819.0,0.0,0.0
11579,2007.0,SAN SABA,0.0,TX,,0.0,2007,5902.0,0.0,0.0
11550,2007.0,NACOGDOCHES,0.0,TX,,0.0,2007,62569.0,0.0,0.0
11549,2007.0,MOTLEY,0.0,TX,,0.0,2007,1278.0,0.0,0.0
11548,2007.0,MORRIS,0.0,TX,,0.0,2007,13014.0,0.0,0.0
11526,2007.0,LEON,0.0,TX,,0.0,2007,16377.0,0.0,0.0
11525,2007.0,LEE,0.0,TX,,0.0,2007,16165.0,0.0,0.0
11524,2007.0,LAVACA,0.0,TX,,0.0,2007,18648.0,0.0,0.0
11523,2007.0,LA SALLE,0.0,TX,,0.0,2007,5925.0,0.0,0.0
11522,2007.0,LAMPASAS,0.0,TX,,0.0,2007,20696.0,0.0,0.0
11521,2007.0,LAMB,0.0,TX,,0.0,2007,13815.0,0.0,0.0
11520,2007.0,LAMAR,0.0,TX,,0.0,2007,48974.0,0.0,0.0
11527,2007.0,LIMESTONE,0.0,TX,,0.0,2007,22407.0,0.0,0.0
11519,2007.0,KNOX,0.0,TX,,0.0,2007,3467.0,0.0,0.0
11517,2007.0,KINNEY,0.0,TX,,0.0,2007,3313.0,0.0,0.0
11516,2007.0,KING,0.0,TX,,0.0,2007,292.0,0.0,0.0
11515,2007.0,KIMBLE,0.0,TX,,0.0,2007,4425.0,0.0,0.0
11514,2007.0,KERR,0.0,TX,,0.0,2007,47488.0,0.0,0.0
11513,2007.0,KENT,0.0,TX,,0.0,2007,719.0,0.0,0.0
11512,2007.0,KENEDY,0.0,TX,,0.0,2007,387.0,0.0,0.0
11511,2007.0,KENDALL,0.0,TX,,0.0,2007,31229.0,0.0,0.0
11518,2007.0,KLEBERG,0.0,TX,,0.0,2007,30638.0,0.0,0.0
11528,2007.0,LIPSCOMB,0.0,TX,,0.0,2007,2998.0,0.0,0.0
11529,2007.0,LIVE OAK,0.0,TX,,0.0,2007,11293.0,0.0,0.0
11530,2007.0,LLANO,0.0,TX,,0.0,2007,18279.0,0.0,0.0
11547,2007.0,MOORE,0.0,TX,,0.0,2007,19816.0,0.0,0.0
11546,2007.0,MONTAGUE,0.0,TX,,0.0,2007,19614.0,0.0,0.0
11545,2007.0,MITCHELL,0.0,TX,,0.0,2007,9287.0,0.0,0.0
11544,2007.0,MILLS,0.0,TX,,0.0,2007,4983.0,0.0,0.0
11543,2007.0,MILAM,0.0,TX,,0.0,2007,24729.0,0.0,0.0
11542,2007.0,MENARD,0.0,TX,,0.0,2007,2104.0,0.0,0.0
11541,2007.0,MEDINA,0.0,TX,,0.0,2007,43749.0,0.0,0.0
11540,2007.0,MAVERICK,0.0,TX,,0.0,2007,50999.0,0.0,0.0
11539,2007.0,MATAGORDA,0.0,TX,,0.0,2007,36732.0,0.0,0.0
11538,2007.0,MASON,0.0,TX,,0.0,2007,3902.0,0.0,0.0
11537,2007.0,MARTIN,0.0,TX,,0.0,2007,4416.0,0.0,0.0
11536,2007.0,MARION,0.0,TX,,0.0,2007,10649.0,0.0,0.0
11535,2007.0,MADISON,0.0,TX,,0.0,2007,13245.0,0.0,0.0
11534,2007.0,MCMULLEN,0.0,TX,,0.0,2007,873.0,0.0,0.0
11533,2007.0,MCCULLOCH,0.0,TX,,0.0,2007,7806.0,0.0,0.0
11532,2007.0,LYNN,0.0,TX,,0.0,2007,5781.0,0.0,0.0
11531,2007.0,LOVING,0.0,TX,,0.0,2007,54.0,0.0,0.0
11588,2007.0,SAINT ERLING,0.0,TX,,0.0,2007,1219.0,0.0,0.0
11481,2007.0,HAMILTON,0.0,TX,,0.0,2007,8073.0,0.0,0.0
11589,2007.0,SAINT ONEWALL,0.0,TX,,0.0,2007,1376.0,0.0,0.0
11591,2007.0,SWISHER,0.0,TX,,0.0,2007,7631.0,0.0,0.0
2468,2007.0,MADISON,2632.527374224996,FL,12079.0,0.0,2010,18977.0,0.0,0.1387219989579489
2469,2007.0,MANATEE,172443.21415870427,FL,12081.0,46.0,2010,314027.0,0.00014648421950978738,0.5491349920825416
2470,2007.0,MARION,140167.10838947794,FL,12083.0,30.0,2010,323032.0,9.28700562173407e-05,0.4339109078650968
2472,2007.0,MIAMI-DADE,373495.88119888,FL,12086.0,149.0,2010,2453567.0,6.072791164863238e-05,0.1522256702991522
2473,2007.0,MONROE,46281.924684227335,FL,12087.0,17.0,2010,73420.0,0.00023154453827295014,0.6303721694936983
2474,2007.0,NASSAU,30364.848846726178,FL,12089.0,10.0,2010,68441.0,0.0001461112491050686,0.4436645993881764
2475,2007.0,OKALOOSA,51948.68690433954,FL,12091.0,29.0,2010,180911.0,0.00016029981593159066,0.2871505154708091
2467,2007.0,LIBERTY,738.3230204999995,FL,12077.0,0.0,2010,7798.0,0.0,0.09468107469864062
2476,2007.0,OKEECHOBEE,24923.11014090056,FL,12093.0,0.0,2010,40023.0,0.0,0.6227196897009359
2478,2007.0,OSCEOLA,64095.232327991034,FL,12097.0,26.0,2010,258283.0,0.0001006647746851322,0.24815892771878534
2479,2007.0,PALM BEACH,924515.0144843024,FL,12099.0,262.0,2010,1264648.0,0.00020717227244260853,0.7310453299924583
2480,2007.0,PASCO,356094.0088700386,FL,12101.0,125.0,2010,459566.0,0.0002719957525143287,0.7748484632676016
2481,2007.0,PINELLAS,636336.2976673237,FL,12103.0,235.0,2010,912764.0,0.0002574597595873632,0.6971531498474126
2482,2007.0,POLK,170075.5240327064,FL,12105.0,82.0,2010,573483.0,0.000142985929835758,0.2965659383673211
2483,2007.0,PUTNAM,39640.18058001356,FL,12107.0,0.0,2010,73740.0,0.0,0.5375668643885756
2484,2007.0,SAINT JOHNS,49616.90935490193,FL,12109.0,13.0,,,,
2477,2007.0,ORANGE,305170.61644330126,FL,12095.0,110.0,2010,1066117.0,0.00010317816900021292,0.2862449585207827
2485,2007.0,SAINT LUCIE,112422.71420493034,FL,12111.0,46.0,,,,
2466,2007.0,LEVY,22313.800503725663,FL,12075.0,0.0,2010,38830.0,0.0,0.5746536313089277
2464,2007.0,LEE,295673.26356948045,FL,12071.0,98.0,2010,585264.0,0.00016744580223625579,0.5051963961041179
2448,2007.0,FRANKLIN,2099.0765175000056,FL,12037.0,0.0,2010,11272.0,0.0,0.18622041496628863
2449,2007.0,GADSDEN,7138.511467500113,FL,12039.0,0.0,2010,46728.0,0.0,0.1527673229648201
2450,2007.0,GILCHRIST,4195.956289500011,FL,12041.0,0.0,2010,16918.0,0.0,0.24801727683532396
2451,2007.0,GULF,3813.9477660000057,FL,12045.0,0.0,2010,15763.0,0.0,0.24195570424411633
1497,2007.0,DEKALB,74390.33026976958,GA,13089.0,39.0,Control,733746.0,5.315190815350271e-05,0.1013843077437827
2453,2007.0,HARDEE,3996.1595724999984,FL,12049.0,0.0,2010,28832.0,0.0,0.1386015390018035
2454,2007.0,HENDRY,19191.32901208789,FL,12051.0,0.0,2010,39399.0,0.0,0.48710193182791156
2465,2007.0,LEON,47083.40082031617,FL,12073.0,13.0,2010,262720.0,4.948233861144945e-05,0.17921513710534476
2455,2007.0,HERNANDO,111241.43089612247,FL,12053.0,36.0,2010,168982.0,0.00021304044217727332,0.6583034340706257
2457,2007.0,HILLSBOROUGH,1189548.966784732,FL,12057.0,257.0,2010,1169910.0,0.00021967501773640708,1.0167867329835047
2458,2007.0,HOLMES,5388.630639225034,FL,12059.0,0.0,2010,19119.0,0.0,0.281846887348974
2459,2007.0,INDIAN RIVER,51702.13878888993,FL,12061.0,22.0,2010,132837.0,0.00016561650744897883,0.38921489335719667
2460,2007.0,JACKSON,11355.73454750023,FL,12063.0,0.0,2010,48955.0,0.0,0.2319627116229237
2461,2007.0,JEFFERSON,1732.0343369999987,FL,12065.0,0.0,2010,13854.0,0.0,0.12502052381983533
2462,2007.0,LAFAYETTE,1355.7724875000035,FL,12067.0,0.0,2010,8023.0,0.0,0.16898572697245465
2463,2007.0,LAKE,82180.0273315835,FL,12069.0,20.0,2010,302170.0,6.618790746930536e-05,0.27196620224239165
2456,2007.0,HIGHLANDS,24466.187287941117,FL,12055.0,0.0,2010,98512.0,0.0,0.24835743145952896
2486,2007.0,SANTA ROSA,51318.023231731866,FL,12113.0,20.0,2010,147753.0,0.00013536104173857721,0.3473230542305866
2487,2007.0,SARASOTA,242670.3861623037,FL,12115.0,76.0,2010,368841.0,0.00020605084575738597,0.6579268198554491
2488,2007.0,SEMINOLE,185430.9886242244,FL,12117.0,49.0,2010,408308.0,0.0001200074453598754,0.454144882354067
11607,2007.0,WARD,0.0,TX,,0.0,2007,10145.0,0.0,0.0
11606,2007.0,WALLER,0.0,TX,,0.0,2007,35827.0,0.0,0.0
11605,2007.0,WALKER,0.0,TX,,0.0,2007,63686.0,0.0,0.0
11604,2007.0,VICTORIA,0.0,TX,,0.0,2007,86155.0,0.0,0.0
11603,2007.0,VAN ZANDT,0.0,TX,,0.0,2007,51866.0,0.0,0.0
11602,2007.0,VAL VERDE,0.0,TX,,0.0,2007,47521.0,0.0,0.0
11601,2007.0,UVALDE,0.0,TX,,0.0,2007,26548.0,0.0,0.0
11608,2007.0,WASHINGTON,0.0,TX,,0.0,2007,32071.0,0.0,0.0
11600,2007.0,UPTON,0.0,TX,,0.0,2007,2976.0,0.0,0.0
11598,2007.0,TYLER,0.0,TX,,0.0,2007,20294.0,0.0,0.0
11597,2007.0,TRINITY,0.0,TX,,0.0,2007,14021.0,0.0,0.0
11596,2007.0,TOM GREEN,0.0,TX,,0.0,2007,106517.0,0.0,0.0
11595,2007.0,TITUS,0.0,TX,,0.0,2007,29129.0,0.0,0.0
11594,2007.0,THROCKMORTON,0.0,TX,,0.0,2007,1624.0,0.0,0.0
11593,2007.0,TERRY,0.0,TX,,0.0,2007,12141.0,0.0,0.0
11592,2007.0,TERRELL,0.0,TX,,0.0,2007,917.0,0.0,0.0
11599,2007.0,UPSHUR,0.0,TX,,0.0,2007,37515.0,0.0,0.0
11609,2007.0,WHARTON,0.0,TX,,0.0,2007,40801.0,0.0,0.0
11610,2007.0,WHEELER,0.0,TX,,0.0,2007,4761.0,0.0,0.0
11611,2007.0,WILBARGER,0.0,TX,,0.0,2007,13747.0,0.0,0.0
2489,2007.0,SUMTER,16784.182853000446,FL,12119.0,0.0,2010,72711.0,0.0,0.2308341633728108
2490,2007.0,SUWANNEE,11324.528017850196,FL,12121.0,0.0,2010,39473.0,0.0,0.2868930159311478
2491,2007.0,TAYLOR,6762.137541362608,FL,12123.0,0.0,2010,20947.0,0.0,0.32282128903244417
2492,2007.0,UNION,2777.3403794000114,FL,12125.0,0.0,2010,14727.0,0.0,0.18858833295308017
2493,2007.0,VOLUSIA,195477.5530197753,FL,12127.0,82.0,2010,498769.0,0.00016440476453027353,0.39192001311183194
2494,2007.0,WAKULLA,7575.903873500098,FL,12129.0,0.0,2010,30246.0,0.0,0.2504762240792203
2495,2007.0,WALTON,24799.001058965518,FL,12131.0,12.0,2010,52664.0,0.00022785963846270698,0.4708909512943475
2496,2007.0,WASHINGTON,9660.023178300129,FL,12133.0,0.0,2010,22883.0,0.0,0.42214845860683164
11620,2007.0,ZAVALA,0.0,TX,,0.0,2007,11640.0,0.0,0.0
11619,2007.0,ZAPATA,0.0,TX,,0.0,2007,13546.0,0.0,0.0
11618,2007.0,YOUNG,0.0,TX,,0.0,2007,17724.0,0.0,0.0
11617,2007.0,YOAKUM,0.0,TX,,0.0,2007,7427.0,0.0,0.0
11616,2007.0,WOOD,0.0,TX,,0.0,2007,42270.0,0.0,0.0
11615,2007.0,WISE,0.0,TX,,0.0,2007,57569.0,0.0,0.0
11614,2007.0,WINKLER,0.0,TX,,0.0,2007,6537.0,0.0,0.0
11613,2007.0,WILSON,0.0,TX,,0.0,2007,39156.0,0.0,0.0
11612,2007.0,WILLACY,0.0,TX,,0.0,2007,20347.0,0.0,0.0
11590,2007.0,SUTTON,0.0,TX,,0.0,2007,4294.0,0.0,0.0
11480,2007.0,HALL,0.0,TX,,0.0,2007,3410.0,0.0,0.0
2452,2007.0,HAMILTON,2249.3530935000053,FL,12047.0,0.0,2010,14251.0,0.0,0.157838263525367
11478,2007.0,GUADALUPE,0.0,TX,,0.0,2007,112581.0,0.0,0.0
1590,2007.0,TROUP,13120.751691612964,GA,13285.0,0.0,Control,63398.0,0.0,0.20695844808374025
1591,2007.0,TURNER,1333.4478750000044,GA,13287.0,0.0,Control,9380.0,0.0,0.14215862206823074
1592,2007.0,TWIGGS,326.6612624999997,GA,13289.0,0.0,Control,10218.0,0.0,0.031969197739283584
1593,2007.0,UNION,6228.169928537559,GA,13291.0,0.0,Control,20894.0,0.0,0.2980841355670316
1594,2007.0,UPSON,8107.533780487591,GA,13293.0,0.0,Control,27547.0,0.0,0.2943163967215156
1595,2007.0,WALKER,18488.20723900032,GA,13295.0,10.0,Control,64558.0,0.00015489947024381175,0.28638135070789555
1589,2007.0,TREUTLEN,1817.7003500000023,GA,13283.0,0.0,Control,6905.0,0.0,0.2632440767559743
1596,2007.0,WALTON,24826.740699225695,GA,13297.0,0.0,Control,83241.0,0.0,0.29825135088749166
1598,2007.0,WARREN,444.4687874999996,GA,13301.0,0.0,Control,5865.0,0.0,0.07578325447570326
1599,2007.0,WASHINGTON,3490.6905134999824,GA,13303.0,0.0,Control,20853.0,0.0,0.16739512365127235
1600,2007.0,WAYNE,11743.294758000251,GA,13305.0,0.0,Control,28996.0,0.0,0.40499706021521076
1601,2007.0,WHEELER,1708.1338455000007,GA,13309.0,0.0,Control,6783.0,0.0,0.2518257180451129
1602,2007.0,WHITE,6409.6787753125855,GA,13311.0,0.0,Control,24873.0,0.0,0.2576962479521001
1603,2007.0,WHITFIELD,23780.063434088657,GA,13313.0,0.0,Control,92707.0,0.0,0.25650774411952343
1597,2007.0,WARE,21528.2284305006,GA,13299.0,0.0,Control,35931.0,0.0,0.5991547251816147
1604,2007.0,WILCOX,1585.7818019999972,GA,13315.0,0.0,Control,8668.0,0.0,0.1829466776649743
1588,2007.0,TOWNS,3295.3671419999987,GA,13281.0,0.0,Control,10849.0,0.0,0.3037484691676651
1586,2007.0,TIFT,9289.768154437588,GA,13277.0,0.0,Control,42152.0,0.0,0.22038736369419218
1572,2007.0,RICHMOND,52950.708223089874,GA,13247.0,13.0,Control,197322.0,6.588216215120463e-05,0.26834670347497935
1573,2007.0,ROCKDALE,22674.44353058805,GA,13247.0,10.0,Control,81835.0,0.00012219710392863688,0.27707513326312766
1574,2007.0,SCHLEY,469.8148094999997,GA,13249.0,0.0,Control,4125.0,0.0,0.1138944992727272
1575,2007.0,SCREVEN,2250.3380519999955,GA,13251.0,0.0,Control,15047.0,0.0,0.14955393447198748
1576,2007.0,SEMINOLE,2490.73424362501,GA,13253.0,0.0,Control,9012.0,0.0,0.27637974296771084
1577,2007.0,SPALDING,21720.500104400395,GA,13255.0,0.0,Control,63056.0,0.0,0.34446365301320087
1587,2007.0,TOOMBS,11007.696908362783,GA,13279.0,0.0,Control,27767.0,0.0,0.3964309038917702
1578,2007.0,STEPHENS,21322.500078937814,GA,13257.0,0.0,,,,
1580,2007.0,SUMTER,4441.587521625012,GA,13261.0,0.0,Control,32560.0,0.0,0.13641239317030138
1581,2007.0,TATTNALL,7540.538364000111,GA,13267.0,0.0,Control,22976.0,0.0,0.328191955257665
1582,2007.0,TAYLOR,2459.267960362503,GA,13269.0,0.0,Control,8655.0,0.0,0.28414418952772996
1583,2007.0,TELFAIR,5755.37516250002,GA,13271.0,0.0,Control,13298.0,0.0,0.4328000573394511
1584,2007.0,TERRELL,616.7577899999998,GA,13273.0,0.0,Control,10258.0,0.0,0.06012456521739128
1585,2007.0,THOMAS,7479.683753175066,GA,13275.0,0.0,Control,45301.0,0.0,0.16511078680768781
1579,2007.0,STEWART,609.3922988625,GA,13259.0,0.0,,,,
1571,2007.0,RANDOLPH,683.067820950001,GA,13243.0,0.0,Control,7284.0,0.0,0.09377647184925877
1605,2007.0,WILKES,2437.956040000003,GA,13317.0,0.0,Control,10241.0,0.0,0.23805839664095335
1607,2007.0,WORTH,2869.3343889999987,GA,13321.0,0.0,Control,21315.0,0.0,0.13461573488153877
12913,2007.0,GENEVA,0.0,AL,,0.0,Control,25717.0,0.0,0.0
12912,2007.0,ETOWAH,0.0,AL,,0.0,Control,103216.0,0.0,0.0
12911,2007.0,ESCAMBIA,0.0,AL,,0.0,Control,37623.0,0.0,0.0
12910,2007.0,ELMORE,0.0,AL,,0.0,Control,77459.0,0.0,0.0
12909,2007.0,DEKALB,0.0,AL,,0.0,Control,68275.0,0.0,0.0
12908,2007.0,DALLAS,0.0,AL,,0.0,Control,42780.0,0.0,0.0
12914,2007.0,HALE,0.0,AL,,0.0,Control,18091.0,0.0,0.0
12907,2007.0,DALE,0.0,AL,,0.0,Control,48263.0,0.0,0.0
12905,2007.0,CRENSHAW,0.0,AL,,0.0,Control,13741.0,0.0,0.0
12904,2007.0,COVINGTON,0.0,AL,,0.0,Control,36804.0,0.0,0.0
12903,2007.0,COOSA,0.0,AL,,0.0,Control,10783.0,0.0,0.0
12902,2007.0,CONECUH,0.0,AL,,0.0,Control,13118.0,0.0,0.0
12901,2007.0,COLBERT,0.0,AL,,0.0,Control,54606.0,0.0,0.0
12900,2007.0,COFFEE,0.0,AL,,0.0,Control,46806.0,0.0,0.0
12906,2007.0,CULLMAN,0.0,AL,,0.0,Control,80602.0,0.0,0.0
1606,2007.0,WILKINSON,1842.186262499997,GA,13319.0,0.0,Control,10031.0,0.0,0.18364931337852627
12915,2007.0,LAMAR,0.0,AL,,0.0,Control,14484.0,0.0,0.0
12917,2007.0,LIMESTONE,0.0,AL,,0.0,Control,73909.0,0.0,0.0
11479,2007.0,HALE,0.0,TX,,0.0,2007,35646.0,0.0,0.0
12930,2007.0,WINSTON,0.0,AL,,0.0,Control,24326.0,0.0,0.0
12929,2007.0,WILCOX,0.0,AL,,0.0,Control,12580.0,0.0,0.0
12928,2007.0,TALLAPOOSA,0.0,AL,,0.0,Control,40797.0,0.0,0.0
12927,2007.0,TALLADEGA,0.0,AL,,0.0,Control,80186.0,0.0,0.0
12926,2007.0,SUMTER,0.0,AL,,0.0,Control,13269.0,0.0,0.0
12916,2007.0,LEE,0.0,AL,,0.0,Control,130791.0,0.0,0.0
12925,2007.0,SAINT  CLAIR,0.0,AL,,0.0,Control,78515.0,0.0,0.0
12923,2007.0,RANDOLPH,0.0,AL,,0.0,Control,22389.0,0.0,0.0
12922,2007.0,PICKENS,0.0,AL,,0.0,Control,19503.0,0.0,0.0
12921,2007.0,MARSHALL,0.0,AL,,0.0,Control,87970.0,0.0,0.0
12920,2007.0,MARENGO,0.0,AL,,0.0,Control,21265.0,0.0,0.0
12919,2007.0,MACON,0.0,AL,,0.0,Control,22258.0,0.0,0.0
12918,2007.0,LOWNDES,0.0,AL,,0.0,Control,12664.0,0.0,0.0
12924,2007.0,RUSSELL,0.0,AL,,0.0,Control,50227.0,0.0,0.0
1570,2007.0,RABUN,8643.056851350084,GA,13241.0,0.0,Control,16564.0,0.0,0.5217976848194931
1569,2007.0,PUTNAM,3344.067425362489,GA,13237.0,0.0,Control,20264.0,0.0,0.16502504073048208
1568,2007.0,PULASKI,3976.5501643625225,GA,13235.0,0.0,Control,9803.0,0.0,0.40564624751224343
1517,2007.0,GRADY,2793.3159120000005,GA,13131.0,0.0,Control,24911.0,0.0,0.11213182577977603
1518,2007.0,GREENE,4626.894739500004,GA,13133.0,0.0,Control,15736.0,0.0,0.2940324567552112
1519,2007.0,GWINNETT,120667.08058314175,GA,13135.0,32.0,Control,772464.0,4.142587874645291e-05,0.15621062027892788
1520,2007.0,HABERSHAM,14530.060213362869,GA,13137.0,0.0,Control,42164.0,0.0,0.34460820162609973
1521,2007.0,HALL,45313.392090377165,GA,13139.0,12.0,Control,178838.0,6.709983336874713e-05,0.2533767548864177
1522,2007.0,HANCOCK,576.7288499999997,GA,13141.0,0.0,Control,9623.0,0.0,0.05993233399147872
1516,2007.0,GORDON,16484.991748500208,GA,13129.0,0.0,Control,52005.0,0.0,0.3169885924141949
1523,2007.0,HARALSON,29705.63022966296,GA,13143.0,13.0,Control,28708.0,0.0004528354465654173,1.0347509485043527
1525,2007.0,HART,9080.086503662631,GA,13147.0,0.0,Control,24123.0,0.0,0.3764078474345078
1526,2007.0,HEARD,1358.4615000000038,GA,13149.0,0.0,Control,11424.0,0.0,0.11891294642857175
1527,2007.0,HENRY,44744.02472275195,GA,13151.0,10.0,Control,184902.0,5.408270326984024e-05,0.24198778121789893
1528,2007.0,HOUSTON,38332.58840517753,GA,13153.0,0.0,Control,131291.0,0.0,0.29196661161220133
1529,2007.0,IRWIN,893.4401475000011,GA,13155.0,0.0,Control,9967.0,0.0,0.08963982617638216
1530,2007.0,JACKSON,15744.641386062844,GA,13157.0,0.0,Control,59727.0,0.0,0.2636101157945794
1524,2007.0,HARRIS,711.6140475000011,GA,13145.0,0.0,Control,29112.0,0.0,0.024444010974855768
1531,2007.0,JASPER,2346.089955000004,GA,13159.0,0.0,Control,13660.0,0.0,0.17174889860907788
1515,2007.0,GLYNN,29939.80673936356,GA,13127.0,13.0,Control,74753.0,0.00017390606397067675,0.40051645739118913
1513,2007.0,GILMER,12522.306741450227,GA,13123.0,0.0,Control,28578.0,0.0,0.4381799545612089
1499,2007.0,DOOLY,574.8396194999992,GA,13093.0,0.0,Control,11536.0,0.0,0.04983006410367538
1500,2007.0,DOUGHERTY,16069.919257850815,GA,13095.0,0.0,Control,95301.0,0.0,0.16862277686331534
1501,2007.0,DOUGLAS,42462.25601316532,GA,13097.0,0.0,Control,124324.0,0.0,0.3415451241366536
1502,2007.0,EARLY,1406.1398797250033,GA,13099.0,0.0,Control,11807.0,0.0,0.11909374775345162
1503,2007.0,EFFINGHAM,8631.064976862695,GA,13103.0,0.0,Control,50838.0,0.0,0.16977585618755056
1504,2007.0,ELBERT,8698.89754750015,GA,13105.0,0.0,Control,20613.0,0.0,0.42201026281958715
1514,2007.0,GLASCOCK,1.2108,GA,13125.0,0.0,Control,2769.0,0.0,0.00043726977248104013
1505,2007.0,EMANUEL,9642.899081000163,GA,13107.0,0.0,Control,22554.0,0.0,0.4275471792586753
1507,2007.0,FANNIN,11839.507150500263,GA,13111.0,0.0,Control,22555.0,0.0,0.5249171868987038
1508,2007.0,FAYETTE,24898.48220084097,GA,13113.0,0.0,Control,105933.0,0.0,0.23503990447585707
1509,2007.0,FLOYD,50949.98231057869,GA,13115.0,14.0,Control,95117.0,0.00014718714845926594,0.5356559007388657
1510,2007.0,FORSYTH,30946.089410450997,GA,13117.0,15.0,Control,158369.0,9.471550619123692e-05,0.19540496821000952
