YEAR,STATE,,COUNTY,POPULATION
2003,Iowa,,Fremont,7823
2003,Iowa,,Greene,10039
2003,Iowa,,Grundy,12346
2003,Iowa,,Guthrie,11478
2003,Iowa,,Hamilton,16318
2003,Iowa,,Hancock,11877
2003,Iowa,,Hardin,18269
2003,Iowa,,Harrison,15706
2003,Iowa,,Henry,20263
2003,Iowa,,Howard,9813
2003,Iowa,,Humboldt,10104
2003,Iowa,,Ida,7526
2003,Iowa,,Iowa,15967
2003,Iowa,,Jackson,20241
2003,Iowa,,Jasper,37726
2003,Iowa,,Jefferson,15993
2003,Iowa,,Johnson,114866
2003,Iowa,,Jones,20380
2003,Iowa,,Keokuk,11352
2003,Iowa,,Kossuth,16452
2003,Iowa,,Lee,36732
2003,Iowa,,Linn,196006
2003,Iowa,,Louisa,12256
2003,Iowa,,Lucas,9526
2003,Iowa,,Lyon,11725
2003,Iowa,,Madison,14604
2003,Iowa,,Mahaska,22112
2003,Iowa,,Marion,32557
2003,Iowa,,Marshall,39249
2003,Iowa,,Mills,14880
2003,Iowa,,Mitchell,10868
2003,Iowa,,Monona,9808
2003,Iowa,,Monroe,7857
2003,Iowa,,Montgomery,11339
2003,Iowa,,Muscatine,42137
2003,Iowa,,O Brien,14676
2003,Iowa,,Osceola,6803
2003,Iowa,,Page,16365
2003,Iowa,,Palo Alto,9741
2003,Iowa,,Plymouth,24765
2003,Iowa,,Pocahontas,8263
2003,Iowa,,Polk,388841
2003,Iowa,,Pottawattamie,88486
2003,Iowa,,Poweshiek,18973
2003,Iowa,,Ringgold,5347
2003,Iowa,,Sac,10887
2003,Iowa,,Scott,159452
2003,Iowa,,Shelby,12799
2003,Iowa,,Sioux,32039
2003,Iowa,,Story,80259
2003,Iowa,,Tama,17879
2003,Iowa,,Taylor,6764
2003,Iowa,,Union,11952
2003,Iowa,,Van Buren,7748
2003,Iowa,,Wapello,35875
2003,Iowa,,Warren,42160
2003,Iowa,,Washington,21239
2003,Iowa,,Wayne,6651
2003,Iowa,,Webster,39667
2003,Iowa,,Winnebago,11440
2003,Iowa,,Winneshiek,21221
2003,Iowa,,Woodbury,103232
2003,Iowa,,Worth,7723
2003,Iowa,,Wright,13807
2003,Kansas,,Allen,13947
2003,Kansas,,Anderson,8218
2003,Kansas,,Atchison,16794
2003,Kansas,,Barber,5049
2003,Kansas,,Barton,27534
2003,Kansas,,Bourbon,15162
2003,Kansas,,Brown,10448
2003,Kansas,,Butler,61093
2003,Kansas,,Chase,2980
2003,Kansas,,Chautauqua,4201
2003,Kansas,,Cherokee,21911
2003,Kansas,,Cheyenne,2991
2003,Kansas,,Clark,2340
2003,Kansas,,Clay,8569
2003,Kansas,,Cloud,9885
2003,Kansas,,Coffey,8841
2003,Kansas,,Comanche,1914
2003,Kansas,,Cowley,35812
2003,Kansas,,Crawford,38288
2003,Kansas,,Decatur,3312
2003,Kansas,,Dickinson,19225
2003,Kansas,,Doniphan,8168
2003,Kansas,,Douglas,102025
2003,Kansas,,Edwards,3278
2003,Kansas,,Elk,3151
2003,Kansas,,Ellis,27224
2003,Kansas,,Ellsworth,6389
2003,Kansas,,Finney,39085
2003,Kansas,,Ford,32970
2003,Kansas,,Franklin,25824
2003,Kansas,,Geary,26089
2003,Kansas,,Gove,2885
2003,Kansas,,Graham,2811
2003,Kansas,,Grant,7756
2003,Kansas,,Gray,6003
2003,Kansas,,Greeley,1417
2003,Kansas,,Greenwood,7553
2003,Kansas,,Hamilton,2690
2003,Kansas,,Harper,6294
2003,Kansas,,Harvey,33571
2003,Kansas,,Haskell,4220
2003,Kansas,,Hodgeman,2138
2003,Kansas,,Jackson,13063
2003,Kansas,,Jefferson,18795
2003,Kansas,,Jewell,3448
2003,Kansas,,Johnson,486943
2003,Kansas,,Kearny,4475
2003,Kansas,,Kingman,8451
2003,Kansas,,Kiowa,3127
2003,Kansas,,Labette,22337
2003,Kansas,,Lane,1961
2003,Kansas,,Leavenworth,72107
2003,Kansas,,Lincoln,3514
2003,Kansas,,Linn,9750
2003,Kansas,,Logan,2875
2003,Kansas,,Lyon,35697
2003,Kansas,,McPherson,29377
2003,Kansas,,Marion,13253
2003,Kansas,,Marshall,10518
2003,Kansas,,Meade,4625
2003,Kansas,,Miami,29200
2003,Kansas,,Mitchell,6691
2003,Kansas,,Montgomery,35053
2003,Kansas,,Morris,5980
2003,Kansas,,Morton,3346
2003,Kansas,,Nemaha,10504
2003,Kansas,,Neosho,16601
2003,Kansas,,Ness,3153
2003,Kansas,,Norton,5837
2003,Kansas,,Osage,16880
2003,Kansas,,Osborne,4157
2003,Kansas,,Ottawa,6175
2003,Kansas,,Pawnee,6803
2003,Kansas,,Phillips,5662
2003,Kansas,,Pottawatomie,18703
2003,Kansas,,Pratt,9492
2003,Kansas,,Rawlins,2833
2003,Kansas,,Reno,63842
2003,Kansas,,Republic,5322
2003,Kansas,,Rice,10449
2003,Kansas,,Riley,62974
2003,Kansas,,Rooks,5417
2003,Kansas,,Rush,3445
2003,Kansas,,Russell,6947
2003,Kansas,,Saline,53763
2003,Kansas,,Scott,4843
2003,Kansas,,Sedgwick,462199
2003,Kansas,,Seward,23146
2003,Kansas,,Shawnee,171255
2003,Kansas,,Sheridan,2677
2003,Kansas,,Sherman,6324
2003,Kansas,,Smith,4245
2003,Kansas,,Stafford,4569
2003,Kansas,,Stanton,2387
2003,Kansas,,Stevens,5338
2003,Kansas,,Sumner,25293
2003,Kansas,,Thomas,7952
2003,Kansas,,Trego,3106
2003,Kansas,,Wabaunsee,6835
2003,Kansas,,Wallace,1616
2003,Kansas,,Washington,6173
2003,Kansas,,Wichita,2445
2003,Kansas,,Wilson,10147
2003,Kansas,,Woodson,3634
2003,Kansas,,Wyandotte,157002
2003,Kentucky,,Adair,17499
2003,Kentucky,,Allen,18292
2003,Kentucky,,Anderson,19806
2003,Kentucky,,Ballard,8252
2003,Kentucky,,Barren,39119
2003,Kentucky,,Bath,11451
2003,Kentucky,,Bell,29886
2003,Kentucky,,Boone,97161
2003,Kentucky,,Bourbon,19543
2003,Kentucky,,Boyd,49837
2003,Kentucky,,Boyle,27887
2003,Kentucky,,Bracken,8512
2003,Kentucky,,Breathitt,15831
2003,Kentucky,,Breckinridge,19066
2003,Kentucky,,Bullitt,65023
2003,Kentucky,,Butler,13196
2003,Kentucky,,Caldwell,12893
2003,Kentucky,,Calloway,34521
2003,Kentucky,,Campbell,87782
2003,Kentucky,,Carlisle,5340
2003,Kentucky,,Carroll,10270
2003,Kentucky,,Carter,27318
2003,Kentucky,,Casey,15967
2003,Kentucky,,Christian,71091
2003,Kentucky,,Clark,33927
2003,Kentucky,,Clay,24260
2003,Kentucky,,Clinton,9600
2003,Kentucky,,Crittenden,9112
2003,Kentucky,,Cumberland,7194
2003,Kentucky,,Daviess,92471
2003,Kentucky,,Edmonson,11905
2003,Kentucky,,Elliott,6889
2003,Kentucky,,Estill,15253
2003,Kentucky,,Fayette,265477
2003,Kentucky,,Fleming,14383
2003,Kentucky,,Floyd,42274
2003,Kentucky,,Franklin,47976
2003,Kentucky,,Fulton,7467
2003,Kentucky,,Gallatin,8021
2003,Kentucky,,Garrard,15918
2003,Kentucky,,Grant,24056
2003,Kentucky,,Graves,37410
2003,Kentucky,,Grayson,24681
2003,Kentucky,,Green,11783
2003,Kentucky,,Greenup,37069
2003,Kentucky,,Hancock,8445
2003,Kentucky,,Hardin,95636
2003,Kentucky,,Harlan,32191
2003,Kentucky,,Harrison,18261
2003,Kentucky,,Hart,17940
2003,Kentucky,,Henderson,45234
2003,Kentucky,,Henry,15546
2003,Kentucky,,Hickman,5190
2003,Kentucky,,Hopkins,46800
2003,Kentucky,,Jackson,13611
2003,Kentucky,,Jefferson,698394
2003,Kentucky,,Jessamine,41486
2003,Kentucky,,Johnson,23574
2003,Kentucky,,Kenton,152424
2003,Kentucky,,Knott,17693
2003,Kentucky,,Knox,31760
2003,Kentucky,,Larue,13415
2003,Kentucky,,Laurel,55407
2003,Kentucky,,Lawrence,15895
2003,Kentucky,,Lee,7890
2003,Kentucky,,Leslie,12174
2003,Kentucky,,Letcher,24835
2003,Kentucky,,Lewis,13763
2003,Kentucky,,Lincoln,24543
2003,Kentucky,,Livingston,9757
2003,Kentucky,,Logan,26860
2003,Kentucky,,Lyon,8142
2003,Kentucky,,McCracken,64735
2003,Kentucky,,McCreary,17125
2003,Kentucky,,McLean,9922
2003,Kentucky,,Madison,74550
2003,Kentucky,,Magoffin,13358
2003,Kentucky,,Marion,18551
2003,Kentucky,,Marshall,30614
2003,Kentucky,,Martin,12508
2003,Kentucky,,Mason,16840
2003,Kentucky,,Meade,27588
2003,Kentucky,,Menifee,6687
2003,Kentucky,,Mercer,21296
2003,Kentucky,,Metcalfe,10052
2003,Kentucky,,Monroe,11732
2003,Kentucky,,Montgomery,23533
2003,Kentucky,,Morgan,14295
2003,Kentucky,,Muhlenberg,31738
2003,Kentucky,,Nelson,39662
2003,Kentucky,,Nicholas,6977
2003,Kentucky,,Ohio,23275
2003,Kentucky,,Oldham,50623
2003,Kentucky,,Owen,11098
2003,Kentucky,,Owsley,4727
2003,Kentucky,,Pendleton,15050
2003,Kentucky,,Perry,29685
2003,Kentucky,,Pike,67529
2003,Kentucky,,Powell,13396
2003,Kentucky,,Pulaski,57992
2003,Kentucky,,Robertson,2321
2003,Kentucky,,Rockcastle,16725
2003,Kentucky,,Rowan,22286
2003,Kentucky,,Russell,16622
2003,Kentucky,,Scott,36777
2003,Kentucky,,Shelby,35990
2003,Kentucky,,Simpson,16739
2003,Kentucky,,Spencer,14336
2003,Kentucky,,Taylor,23413
2003,Kentucky,,Todd,11900
2003,Kentucky,,Trigg,12880
2003,Kentucky,,Trimble,8804
2003,Kentucky,,Union,15684
2003,Kentucky,,Warren,95590
2003,Kentucky,,Washington,11271
2003,Kentucky,,Wayne,20286
2003,Kentucky,,Webster,14086
2003,Kentucky,,Whitley,37187
2003,Kentucky,,Wolfe,6968
2003,Kentucky,,Woodford,23651
2003,Louisiana,,Acadia,59209
2003,Louisiana,,Allen,25345
2003,Louisiana,,Ascension,84447
2003,Louisiana,,Assumption,23246
2003,Louisiana,,Avoyelles,41901
2003,Louisiana,,Beauregard,33603
2003,Louisiana,,Bienville,15334
2003,Louisiana,,Bossier,102249
2003,Louisiana,,Caddo,250434
2003,Louisiana,,Calcasieu,184199
2003,Louisiana,,Caldwell,10658
2003,Louisiana,,Cameron,9706
2003,Louisiana,,Catahoula,10664
2003,Louisiana,,Claiborne,16597
2003,Louisiana,,Concordia,19793
2003,Louisiana,,De Soto,25961
2003,Louisiana,,East Baton Rouge,411312
2003,Louisiana,,East Carroll,9016
2003,Louisiana,,East Feliciana,21060
2003,Louisiana,,Evangeline,35233
2003,Louisiana,,Franklin,20900
2003,Louisiana,,Grant,18864
2003,Louisiana,,Iberia,74044
2003,Louisiana,,Iberville,32785
2003,Louisiana,,Jackson,15285
2003,Louisiana,,Jefferson,452201
2003,Louisiana,,Jefferson Davis,31116
2003,Louisiana,,Lafayette,194087
2003,Louisiana,,Lafourche,91443
2003,Louisiana,,La Salle,14148
2003,Louisiana,,Lincoln,42129
2003,Louisiana,,Livingston,102096
2003,Louisiana,,Madison,12943
2003,Louisiana,,Morehouse,30642
2003,Louisiana,,Natchitoches,38657
2003,Louisiana,,Orleans,467934
2003,Louisiana,,Ouachita,147797
2003,Louisiana,,Plaquemines,27984
2003,Louisiana,,Pointe Coupee,22524
2003,Louisiana,,Rapides,127367
2003,Louisiana,,Red River,9610
2003,Louisiana,,Richland,20583
2003,Louisiana,,Sabine,23494
2003,Louisiana,,St Bernard,65868
2003,Louisiana,,St Charles,49389
2003,Louisiana,,St Helena,10324
2003,Louisiana,,St James,21188
2003,Louisiana,,St John the Baptist,44919
2003,Louisiana,,St Landry,89059
2003,Louisiana,,St Martin,49988
2003,Louisiana,,St Mary,52396
2003,Louisiana,,St Tammany,207515
2003,Louisiana,,Tangipahoa,103633
2003,Louisiana,,Tensas,6290
2003,Louisiana,,Terrebonne,106119
2003,Louisiana,,Union,22935
2003,Louisiana,,Vermilion,54281
2003,Louisiana,,Vernon,50498
2003,Louisiana,,Washington,43980
2003,Louisiana,,Webster,41292
2003,Louisiana,,West Baton Rouge,21704
2003,Louisiana,,West Carroll,12164
2003,Louisiana,,West Feliciana,15221
2003,Louisiana,,Winn,16302
2003,Maine,,Androscoggin,106119
2003,Maine,,Aroostook,73260
2003,Maine,,Cumberland,272179
2003,Maine,,Franklin,29669
2003,Maine,,Hancock,52952
2003,Maine,,Kennebec,119602
2003,Maine,,Knox,40774
2003,Maine,,Lincoln,34811
2003,Maine,,Oxford,56068
2003,Maine,,Penobscot,148044
2003,Maine,,Piscataquis,17454
2003,Maine,,Sagadahoc,36980
2003,Maine,,Somerset,51376
2003,Maine,,Waldo,38187
2003,Maine,,Washington,33513
2003,Maine,,York,198217
2003,Maryland,,Allegany,73830
2003,Maryland,,Anne Arundel,505205
2003,Maryland,,Baltimore,775152
2003,Maryland,,Calvert,84155
2003,Maryland,,Caroline,30878
2003,Maryland,,Carroll,163213
2003,Maryland,,Cecil,92951
2003,Maryland,,Charles,132286
2003,Maryland,,Dorchester,30594
2003,Maryland,,Frederick,213623
2003,Maryland,,Garrett,30093
2003,Maryland,,Harford,232030
2003,Maryland,,Howard,263948
2003,Maryland,,Kent,19483
2003,Maryland,,Montgomery,915058
2003,Maryland,,Prince Georges,836369
2003,Maryland,,Queen Anne's,44270
2003,Maryland,,St Mary's,92697
2003,Maryland,,Somerset,25563
2003,Maryland,,Talbot,34562
2003,Maryland,,Washington,136941
2003,Maryland,,Wicomico,87552
2003,Maryland,,Worcester,48553
2003,Maryland,,Baltimore city,643304
2003,Massachusetts,,Barnstable,229065
2003,Massachusetts,,Berkshire,133065
2003,Massachusetts,,Bristol,547050
2003,Massachusetts,,Dukes,15596
2003,Massachusetts,,Essex,738278
2003,Massachusetts,,Franklin,72016
2003,Massachusetts,,Hampden,461579
2003,Massachusetts,,Hampshire,153703
2003,Massachusetts,,Middlesex,1466561
2003,Massachusetts,,Nantucket,10003
2003,Massachusetts,,Norfolk,653256
2003,Massachusetts,,Plymouth,488114
2003,Massachusetts,,Suffolk,676299
2003,Massachusetts,,Worcester,775772
2003,Michigan,,Alcona,11647
2003,Michigan,,Alger,9779
2003,Michigan,,Allegan,110722
2003,Michigan,,Alpena,30791
2003,Michigan,,Antrim,24267
2003,Michigan,,Arenac,17339
2003,Michigan,,Baraga,8756
2003,Michigan,,Barry,58903
2003,Michigan,,Bay,109532
2003,Michigan,,Benzie,17174
2003,Michigan,,Berrien,162853
2003,Michigan,,Branch,46473
2003,Michigan,,Calhoun,138900
2003,Michigan,,Cass,51479
2003,Michigan,,Charlevoix,26708
2003,Michigan,,Cheboygan,27369
2003,Michigan,,Chippewa,38830
2003,Michigan,,Clare,31696
2003,Michigan,,Clinton,67818
2003,Michigan,,Crawford,14833
2003,Michigan,,Delta,38386
2003,Michigan,,Dickinson,27310
2003,Michigan,,Eaton,106460
2003,Michigan,,Emmet,32769
2003,Michigan,,Genesee,442696
2003,Michigan,,Gladwin,26985
2003,Michigan,,Gogebic,17302
2003,Michigan,,Grand Traverse,82036
2003,Michigan,,Gratiot,42484
2003,Michigan,,Hillsdale,47353
2003,Michigan,,Houghton,35609
2003,Michigan,,Huron,35234
2003,Michigan,,Ingham,279919
2003,Michigan,,Ionia,63717
2003,Michigan,,Iosco,26854
2003,Michigan,,Iron,12739
2003,Michigan,,Isabella,64269
2003,Michigan,,Jackson,162528
2003,Michigan,,Kalamazoo,241681
2003,Michigan,,Kalkaska,17154
2003,Michigan,,Kent,590631
2003,Michigan,,Keweenaw,2238
2003,Michigan,,Lake,11817
2003,Michigan,,Lapeer,91645
2003,Michigan,,Leelanau,21947
2003,Michigan,,Lenawee,101043
2003,Michigan,,Livingston,173102
2003,Michigan,,Luce,6882
2003,Michigan,,Mackinac,11493
2003,Michigan,,Macomb,815562
2003,Michigan,,Manistee,25276
2003,Michigan,,Marquette,64620
2003,Michigan,,Mason,28844
2003,Michigan,,Mecosta,41749
2003,Michigan,,Menominee,25131
2003,Michigan,,Midland,84377
2003,Michigan,,Missaukee,15171
2003,Michigan,,Monroe,150894
2003,Michigan,,Montcalm,62996
2003,Michigan,,Montmorency,10491
2003,Michigan,,Muskegon,173286
2003,Michigan,,Newaygo,49460
2003,Michigan,,Oakland,1208313
2003,Michigan,,Oceana,28058
2003,Michigan,,Ogemaw,21841
2003,Michigan,,Ontonagon,7597
2003,Michigan,,Osceola,23673
2003,Michigan,,Oscoda,9477
2003,Michigan,,Otsego,24357
2003,Michigan,,Ottawa,249547
2003,Michigan,,Presque Isle,14314
2003,Michigan,,Roscommon,26179
2003,Michigan,,Saginaw,209429
2003,Michigan,,St Clair,169557
2003,Michigan,,St Joseph,62790
2003,Michigan,,Sanilac,44673
2003,Michigan,,Schoolcraft,8794
2003,Michigan,,Shiawassee,72702
2003,Michigan,,Tuscola,58564
2003,Michigan,,Van Buren,78122
2003,Michigan,,Washtenaw,335805
2003,Michigan,,Wayne,2029256
2003,Michigan,,Wexford,31307
2003,Minnesota,,Aitkin,15797
2003,Minnesota,,Anoka,314403
2003,Minnesota,,Becker,31308
2003,Minnesota,,Beltrami,41799
2003,Minnesota,,Benton,37568
2003,Minnesota,,Big Stone,5682
2003,Minnesota,,Blue Earth,57229
2003,Minnesota,,Brown,26756
2003,Minnesota,,Carlton,33141
2003,Minnesota,,Carver,79106
2003,Minnesota,,Cass,28212
2003,Minnesota,,Chippewa,12765
2003,Minnesota,,Chisago,46817
2003,Minnesota,,Clay,52139
2003,Minnesota,,Clearwater,8399
2003,Minnesota,,Cook,5272
2003,Minnesota,,Cottonwood,11947
2003,Minnesota,,Crow Wing,58399
2003,Minnesota,,Dakota,373521
2003,Minnesota,,Dodge,18966
2003,Minnesota,,Douglas,34156
2003,Minnesota,,Faribault,15740
2003,Minnesota,,Fillmore,21339
2003,Minnesota,,Freeborn,32075
2003,Minnesota,,Goodhue,45225
2003,Minnesota,,Grant,6225
2003,Minnesota,,Hennepin,1120433
2003,Minnesota,,Houston,19910
2003,Minnesota,,Hubbard,18614
2003,Minnesota,,Isanti,35442
2003,Minnesota,,Itasca,44380
2003,Minnesota,,Jackson,11200
2003,Minnesota,,Kanabec,15929
2003,Minnesota,,Kandiyohi,41141
2003,Minnesota,,Kittson,4933
2003,Minnesota,,Koochiching,13974
2003,Minnesota,,Lac qui Parle,7863
2003,Minnesota,,Lake,11220
2003,Minnesota,,Lake of the Woods,4358
2003,Minnesota,,Le Sueur,26730
2003,Minnesota,,Lincoln,6220
2003,Minnesota,,Lyon,24797
2003,Minnesota,,McLeod,35810
2003,Minnesota,,Mahnomen,5121
2003,Minnesota,,Marshall,10019
2003,Minnesota,,Martin,21203
2003,Minnesota,,Meeker,23185
2003,Minnesota,,Mille Lacs,24455
2003,Minnesota,,Morrison,32552
2003,Minnesota,,Mower,38859
2003,Minnesota,,Murray,9001
2003,Minnesota,,Nicollet,30677
2003,Minnesota,,Nobles,20550
2003,Minnesota,,Norman,7167
2003,Minnesota,,Olmsted,131203
2003,Minnesota,,Otter Tail,57735
2003,Minnesota,,Pennington,13580
2003,Minnesota,,Pine,27766
2003,Minnesota,,Pipestone,9662
2003,Minnesota,,Polk,31020
2003,Minnesota,,Pope,11215
2003,Minnesota,,Ramsey,504728
2003,Minnesota,,Red Lake,4291
2003,Minnesota,,Redwood,16288
2003,Minnesota,,Renville,16855
2003,Minnesota,,Rice,59687
2003,Minnesota,,Rock,9657
2003,Minnesota,,Roseau,16314
2003,Minnesota,,St Louis,199284
2003,Minnesota,,Scott,108910
2003,Minnesota,,Sherburne,75399
2003,Minnesota,,Sibley,15264
2003,Minnesota,,Stearns,140139
2003,Minnesota,,Steele,34803
2003,Minnesota,,Stevens,9939
2003,Minnesota,,Swift,11657
2003,Minnesota,,Todd,24424
2003,Minnesota,,Traverse,3891
2003,Minnesota,,Wabasha,22171
2003,Minnesota,,Wadena,13612
2003,Minnesota,,Waseca,19431
2003,Minnesota,,Washington,214054
2003,Minnesota,,Watonwan,11554
2003,Minnesota,,Wilkin,6949
2003,Minnesota,,Winona,49429
2003,Minnesota,,Wright,102820
2003,Minnesota,,Yellow Medicine,10712
2003,Mississippi,,Adams,33232
2003,Mississippi,,Alcorn,34954
2003,Mississippi,,Amite,13551
2003,Mississippi,,Attala,19675
2003,Mississippi,,Benton,7827
2003,Mississippi,,Bolivar,39336
2003,Mississippi,,Calhoun,14892
2003,Mississippi,,Carroll,10560
2003,Mississippi,,Chickasaw,19266
2003,Mississippi,,Choctaw,9699
2003,Mississippi,,Claiborne,11456
2003,Mississippi,,Clarke,17659
2003,Mississippi,,Clay,21527
2003,Mississippi,,Coahoma,29488
2003,Mississippi,,Copiah,29052
2003,Mississippi,,Covington,20146
2003,Mississippi,,DeSoto,124483
2003,Mississippi,,Forrest,74153
2003,Mississippi,,Franklin,8341
2003,Mississippi,,George,20566
2003,Mississippi,,Greene,13346
2003,Mississippi,,Grenada,22795
2003,Mississippi,,Hancock,45221
2003,Mississippi,,Harrison,190153
2003,Mississippi,,Hinds,248968
2003,Mississippi,,Holmes,21253
2003,Mississippi,,Humphreys,10675
2003,Mississippi,,Issaquena,2062
2003,Mississippi,,Itawamba,23209
2003,Mississippi,,Jackson,133702
2003,Mississippi,,Jasper,18148
2003,Mississippi,,Jefferson,9523
2003,Mississippi,,Jefferson Davis,13395
2003,Mississippi,,Jones,65159
2003,Mississippi,,Kemper,10482
2003,Mississippi,,Lafayette,40110
2003,Mississippi,,Lamar,41948
2003,Mississippi,,Lauderdale,77775
2003,Mississippi,,Lawrence,13475
2003,Mississippi,,Leake,22025
2003,Mississippi,,Lee,77689
2003,Mississippi,,Leflore,36355
2003,Mississippi,,Lincoln,33590
2003,Mississippi,,Lowndes,60629
2003,Mississippi,,Madison,79715
2003,Mississippi,,Marion,25282
2003,Mississippi,,Marshall,35601
2003,Mississippi,,Monroe,37932
2003,Mississippi,,Montgomery,11902
2003,Mississippi,,Neshoba,29147
2003,Mississippi,,Newton,22104
2003,Mississippi,,Noxubee,12298
2003,Mississippi,,Oktibbeha,41564
2003,Mississippi,,Panola,35160
2003,Mississippi,,Pearl River,50949
2003,Mississippi,,Perry,12220
2003,Mississippi,,Pike,39093
2003,Mississippi,,Pontotoc,27703
2003,Mississippi,,Prentiss,25639
2003,Mississippi,,Quitman,9709
2003,Mississippi,,Rankin,124842
2003,Mississippi,,Scott,28519
2003,Mississippi,,Sharkey,6234
2003,Mississippi,,Simpson,27688
2003,Mississippi,,Smith,15859
2003,Mississippi,,Stone,14293
2003,Mississippi,,Sunflower,33642
2003,Mississippi,,Tallahatchie,14394
2003,Mississippi,,Tate,25871
2003,Mississippi,,Tippah,20989
2003,Mississippi,,Tishomingo,19014
2003,Mississippi,,Tunica,9968
2003,Mississippi,,Union,26147
2003,Mississippi,,Walthall,15202
2003,Mississippi,,Warren,48999
2003,Mississippi,,Washington,60216
2003,Mississippi,,Wayne,21217
2003,Mississippi,,Webster,10146
2003,Mississippi,,Wilkinson,10333
2003,Mississippi,,Winston,19877
2003,Mississippi,,Yalobusha,13347
2003,Mississippi,,Yazoo,28229
2003,Missouri,,Adair,24667
2003,Missouri,,Andrew,16853
2003,Missouri,,Atchison,6285
2003,Missouri,,Audrain,25820
2003,Missouri,,Barry,34816
2003,Missouri,,Barton,13043
2003,Missouri,,Bates,16993
2003,Missouri,,Benton,18106
2003,Missouri,,Bollinger,12311
2003,Missouri,,Boone,140130
2003,Missouri,,Buchanan,84988
2003,Missouri,,Butler,40833
2003,Missouri,,Caldwell,9180
2003,Missouri,,Callaway,42351
2003,Missouri,,Camden,38265
2003,Missouri,,Cape Girardeau,69775
2003,Missouri,,Carroll,10166
2003,Missouri,,Carter,5970
2003,Missouri,,Cass,88862
2003,Missouri,,Cedar,13874
2003,Missouri,,Chariton,8230
2003,Missouri,,Christian,61564
2003,Missouri,,Clark,7399
2003,Missouri,,Clay,194327
2003,Missouri,,Clinton,20128
2003,Missouri,,Cole,72504
2003,Missouri,,Cooper,17009
2003,Missouri,,Crawford,23500
2003,Missouri,,Dade,7868
2003,Missouri,,Dallas,16089
2003,Missouri,,Daviess,8045
2003,Missouri,,DeKalb,13083
2003,Missouri,,Dent,14987
2003,Missouri,,Douglas,13333
2003,Missouri,,Dunklin,32734
2003,Missouri,,Franklin,97067
